Frequency;Real;Imaginary;Amplitude;Angle
1230.0;2.08669543;-0.16317976;0.00025550;-0.07804126
1231.0;2.15237641;-0.29406023;0.00026518;-0.13578056
1232.0;2.21955347;-0.41761756;0.00027570;-0.18597953
1233.0;2.27938628;-0.52686459;0.00028558;-0.22715385
1234.0;2.34192133;-0.63716698;0.00029627;-0.26564035
1235.0;2.39632511;-0.73744047;0.00030606;-0.29854074
1236.0;2.46649003;-0.83553159;0.00031789;-0.32662055
1237.0;2.47362781;-0.92637032;0.00032244;-0.35833108
1238.0;2.57664418;-1.03699160;0.00033905;-0.38262373
1239.0;2.64009523;-1.12184691;0.00035017;-0.40180856
1240.0;2.70898843;-1.23857558;0.00036361;-0.42883325
1241.0;2.76034713;-1.32251120;0.00037363;-0.44679677
1242.0;2.82448864;-1.41022074;0.00038537;-0.46307430
1243.0;2.89480805;-1.52226710;0.00039925;-0.48412186
1244.0;2.95290589;-1.62189412;0.00041126;-0.50226998
1245.0;3.03584790;-1.73108423;0.00042660;-0.51823032
1246.0;3.11940646;-1.85415447;0.00044298;-0.53628677
1247.0;3.21008682;-1.98021948;0.00046042;-0.55273461
1248.0;3.30545926;-2.11179781;0.00047882;-0.56851953
1249.0;3.37160826;-2.26398778;0.00049575;-0.59133166
1250.0;3.52604342;-2.42612004;0.00052247;-0.60266572
1251.0;3.65433908;-2.61404300;0.00054847;-0.62093782
1252.0;3.80270886;-2.81573176;0.00057760;-0.63736373
1253.0;3.97152090;-3.05427837;0.00061159;-0.65557891
1254.0;4.17675495;-3.33552742;0.00065249;-0.67388242
1255.0;4.41128397;-3.66685820;0.00070023;-0.69350463
1256.0;4.77999067;-4.00037718;0.00076087;-0.69683987
1257.0;5.07219315;-4.58557510;0.00083468;-0.73505455
1258.0;5.55872440;-5.25218296;0.00093354;-0.75705093
1259.0;6.21185017;-6.17670393;0.00106934;-0.78256118
1260.0;7.18534040;-7.53533554;0.00127100;-0.80916941
1261.0;8.73515320;-9.70452499;0.00159385;-0.83791971
1262.0;11.69449329;-13.84017849;0.00221184;-0.86923146
1263.0;19.56929398;-24.85076523;0.00386120;-0.90374094
1264.0;106.95272064;-147.08967590;0.02220011;-0.94209605
1265.0;-23.39067650;35.29764557;0.00516899;2.15602660
1266.0;-9.09523010;15.27748775;0.00217040;2.10777903
1267.0;-4.98216677;9.53004074;0.00131272;2.05250573
1268.0;-3.01861644;6.80117035;0.00090832;1.98851395
1269.0;-1.87180638;5.19438124;0.00067399;1.91666365
1270.0;-1.10888457;4.13866711;0.00052303;1.83258045
1271.0;-0.56893462;3.38429332;0.00041892;1.73734927
1272.0;-0.15539612;2.81264281;0.00034386;1.62598932
1273.0;0.14679182;2.37855983;0.00029090;1.50915992
1274.0;0.42727685;2.02693057;0.00025287;1.36303806
1275.0;0.64139956;1.72352290;0.00022449;1.21453142
1276.0;0.82877660;1.47861850;0.00020691;1.05992186
1277.0;0.99946487;1.26691759;0.00019698;0.90286356
1278.0;1.12918365;1.08048987;0.00019078;0.76336509
1279.0;1.25062740;0.91993082;0.00018952;0.63420528
1280.0;1.36813831;0.76130652;0.00019112;0.50778508
1281.0;1.47208476;0.62478936;0.00019521;0.40138340
1282.0;1.56973231;0.51704055;0.00020174;0.31818956
1283.0;1.65942478;0.40568331;0.00020853;0.23976934
1284.0;1.74417353;0.30327910;0.00021611;0.17215997
1285.0;1.82489991;0.20320322;0.00022414;0.11089352
1286.0;1.90042043;0.10832109;0.00023236;0.05693688
1287.0;1.97860801;0.02785007;0.00024155;0.01407466
1288.0;2.05094576;-0.04822239;0.00025043;-0.02350794
1289.0;2.11392522;-0.14092086;0.00025862;-0.06656464
1290.0;2.19259667;-0.21812347;0.00026897;-0.09915556
1291.0;2.25253439;-0.30727237;0.00027751;-0.13557504
1292.0;2.31943989;-0.37117180;0.00028674;-0.15868108
1293.0;2.39778900;-0.42152464;0.00029719;-0.17401910
1294.0;2.47848582;-0.52697128;0.00030931;-0.20949851
1295.0;2.55519652;-0.60107863;0.00032043;-0.23103724
1296.0;2.62136078;-0.69324428;0.00033099;-0.25854081
1297.0;2.71694207;-0.76490849;0.00034455;-0.27442956
1298.0;2.80923247;-0.84698308;0.00035817;-0.29283220
1299.0;2.89797378;-0.93617541;0.00037176;-0.31246248
1300.0;3.00102162;-1.03866816;0.00038766;-0.33320054
1301.0;3.10975361;-1.13884437;0.00040426;-0.35104829
1302.0;3.24220133;-1.22795880;0.00042321;-0.36204755
1303.0;3.37705421;-1.38106608;0.00044538;-0.38820302
1304.0;3.52877712;-1.51939404;0.00046899;-0.40658104
1305.0;3.72115517;-1.69561577;0.00049918;-0.42755842
1306.0;3.90000725;-1.84548461;0.00052669;-0.44197893
1307.0;4.19297981;-2.12878060;0.00057403;-0.46978951
1308.0;4.53323841;-2.43409991;0.00062810;-0.49276501
1309.0;4.95865345;-2.83185339;0.00069706;-0.51889330
1310.0;5.58121967;-3.38763976;0.00079698;-0.54552966
1311.0;6.51090097;-4.22039652;0.00094716;-0.57511210
1312.0;8.07398224;-5.63969660;0.00120222;-0.60972023
1313.0;11.38975430;-8.64304256;0.00174534;-0.64913708
1314.0;23.25507736;-19.45296860;0.00370100;-0.69660664
1315.0;-65.92108917;61.52150726;0.01100698;2.39070296
1316.0;-10.55326557;11.32379818;0.00188953;2.32098794
1317.0;-4.71663475;5.99638700;0.00093129;2.23730016
1318.0;-2.49209261;4.00611401;0.00057593;2.12728763
1319.0;-1.29354346;2.87261271;0.00038457;1.99390137
1320.0;-0.53946465;2.18981600;0.00027530;1.81233823
1321.0;-0.00702884;1.71446180;0.00020929;1.57489610
1322.0;0.39864939;1.37139797;0.00017434;1.28790414
1323.0;0.70136213;1.15140069;0.00016457;1.02368462
1324.0;0.94855952;0.88553178;0.00015841;0.75104713
1325.0;1.14154005;0.71003848;0.00016410;0.55643946
1326.0;1.32092690;0.55943918;0.00017511;0.40061656
1327.0;1.47389531;0.42899334;0.00018738;0.28323579
1328.0;1.62223601;0.30903766;0.00020159;0.18824549
1329.0;1.75273085;0.20365769;0.00021540;0.11567578
1330.0;1.88016212;0.13246121;0.00023008;0.07033580
1331.0;1.98310161;0.01349980;0.00024208;0.00680731
1332.0;2.08393240;-0.06581683;0.00025451;-0.03157250
1333.0;2.18948102;-0.15784003;0.00026796;-0.07196566
1334.0;2.30465102;-0.23150572;0.00028275;-0.10011569
1335.0;2.38531518;-0.28458282;0.00029324;-0.11874489
1336.0;2.46736932;-0.37463337;0.00030464;-0.15068422
1337.0;2.57764101;-0.41295907;0.00031867;-0.15885819
1338.0;2.65938306;-0.49344787;0.00033017;-0.18346328
1339.0;2.76721692;-0.56185877;0.00034469;-0.20031798
1340.0;2.84999371;-0.63673210;0.00035648;-0.21980555
1341.0;2.96915507;-0.70181352;0.00037243;-0.23210806
1342.0;3.07970667;-0.77170146;0.00038756;-0.24552098
1343.0;3.18516159;-0.83698207;0.00040201;-0.25696594
1344.0;3.30042768;-0.92197669;0.00041831;-0.27240649
1345.0;3.41382504;-0.99102008;0.00043393;-0.28253052
1346.0;3.58418298;-1.09999776;0.00045766;-0.29777804
1347.0;3.71795344;-1.17878568;0.00047612;-0.30702677
1348.0;3.87894273;-1.26334763;0.00049798;-0.31485930
1349.0;4.04382992;-1.38235128;0.00052168;-0.32938880
1350.0;4.23337364;-1.48505831;0.00054764;-0.33738542
1351.0;4.43615198;-1.62234831;0.00057660;-0.35060188
1352.0;4.69939137;-1.77708328;0.00061330;-0.36153102
1353.0;4.96928596;-1.92414820;0.00065049;-0.36943054
1354.0;5.29349804;-2.11748791;0.00069596;-0.38052082
1355.0;5.67118645;-2.33545184;0.00074869;-0.39064586
1356.0;6.12613583;-2.60133433;0.00081245;-0.40155628
1357.0;6.68845463;-2.92464423;0.00089110;-0.41221532
1358.0;7.39373302;-3.34209251;0.00099048;-0.42452994
1359.0;8.28225613;-3.86364722;0.00111562;-0.43648779
1360.0;9.56202602;-4.59456825;0.00129500;-0.44792753
1361.0;11.39053917;-5.65333843;0.00155228;-0.46069831
1362.0;14.32346821;-7.33434391;0.00196436;-0.47324175
1363.0;19.71162987;-10.46295929;0.00272417;-0.48798397
1364.0;33.16899490;-18.23842812;0.00462068;-0.50273860
1365.0;127.28807831;-72.56342316;0.01788557;-0.51812321
1366.0;-60.88632584;36.07524109;0.00863907;2.60670495
1367.0;-23.22532463;14.33446312;0.00333163;2.58862853
1368.0;-13.79245472;8.87459087;0.00200207;2.56984425
1369.0;-9.51904869;6.40083456;0.00140026;2.54961491
1370.0;-7.03922939;4.98994875;0.00105328;2.52493358
1371.0;-5.43566656;4.05457401;0.00082780;2.50070763
1372.0;-4.34001446;3.43226624;0.00067544;2.47246075
1373.0;-3.47832322;2.92339826;0.00055465;2.44266200
1374.0;-2.82890630;2.55292225;0.00046515;2.40743041
1375.0;-2.30882573;2.25532413;0.00039399;2.36791611
1376.0;-1.89519978;2.06781697;0.00034240;2.31266499
1377.0;-1.52039576;1.80556917;0.00028814;2.27066207
