FileName;SamplingFreq;SamplesQty;Replica;TimeTag;Time(ns)
./test/square_50Hz.txt;32768;32768;0;Time_0;12582233081474
./test/square_50Hz.txt;32768;32768;0;Time_1;12582233095165
./test/square_50Hz.txt;32768;32768;0;Time_2;12582236595750
./test/square_50Hz.txt;32768;32768;0;Time_3;12582236718057
./test/square_50Hz.txt;32768;32768;0;Time_4;12582245868850
./test/square_50Hz.txt;32768;32768;0;Time_5;12582245933810
./test/square_50Hz.txt;32768;32768;0;Time_6;12582261383504
./test/square_50Hz.txt;32768;32768;0;Time_7;12582236858874
./test/square_50Hz.txt;32768;32768;0;Time_8;000000000
./test/square_50Hz.txt;32768;32768;0;Delta Time_1->2;003500585
./test/square_50Hz.txt;32768;32768;0;Delta Time_0->3;003636583
./test/square_50Hz.txt;32768;32768;0;Delta Time_3->4;009150793
./test/square_50Hz.txt;32768;32768;0;Delta Time_5->6;015449694
./test/square_50Hz.txt;32768;32768;0;Delta Time_7->10;008994399
./test/square_50Hz.txt;32768;32768;0;Delta Time_8->9;000000000
./test/square_50Hz.txt;32768;32768;1;Time_0;12582261458872
./test/square_50Hz.txt;32768;32768;1;Time_1;12582261462295
./test/square_50Hz.txt;32768;32768;1;Time_2;12582265084418
./test/square_50Hz.txt;32768;32768;1;Time_3;12582265088260
./test/square_50Hz.txt;32768;32768;1;Time_4;12582274133370
./test/square_50Hz.txt;32768;32768;1;Time_5;12582245933810
./test/square_50Hz.txt;32768;32768;1;Time_6;12582261383504
./test/square_50Hz.txt;32768;32768;1;Time_7;12582265198692
./test/square_50Hz.txt;32768;32768;1;Time_8;000000000
./test/square_50Hz.txt;32768;32768;1;Delta Time_1->2;003622123
./test/square_50Hz.txt;32768;32768;1;Delta Time_0->3;003629388
./test/square_50Hz.txt;32768;32768;1;Delta Time_3->4;009045110
./test/square_50Hz.txt;32768;32768;1;Delta Time_5->6;015449694
./test/square_50Hz.txt;32768;32768;1;Delta Time_7->10;008933212
./test/square_50Hz.txt;32768;32768;1;Delta Time_8->9;000000000
./test/square_50Hz.txt;32768;32768;2;Time_0;12582274212161
./test/square_50Hz.txt;32768;32768;2;Time_1;12582274216911
./test/square_50Hz.txt;32768;32768;2;Time_2;12582277760313
./test/square_50Hz.txt;32768;32768;2;Time_3;12582277764574
./test/square_50Hz.txt;32768;32768;2;Time_4;12582286685841
./test/square_50Hz.txt;32768;32768;2;Time_5;12582245933810
./test/square_50Hz.txt;32768;32768;2;Time_6;12582261383504
./test/square_50Hz.txt;32768;32768;2;Time_7;12582277843714
./test/square_50Hz.txt;32768;32768;2;Time_8;000000000
./test/square_50Hz.txt;32768;32768;2;Delta Time_1->2;003543402
./test/square_50Hz.txt;32768;32768;2;Delta Time_0->3;003552413
./test/square_50Hz.txt;32768;32768;2;Delta Time_3->4;008921267
./test/square_50Hz.txt;32768;32768;2;Delta Time_5->6;015449694
./test/square_50Hz.txt;32768;32768;2;Delta Time_7->10;008840171
./test/square_50Hz.txt;32768;32768;2;Delta Time_8->9;000000000
./test/square_50Hz.txt;32768;32768;3;Time_0;12582286768194
./test/square_50Hz.txt;32768;32768;3;Time_1;12582286772525
./test/square_50Hz.txt;32768;32768;3;Time_2;12582290328850
./test/square_50Hz.txt;32768;32768;3;Time_3;12582290334647
./test/square_50Hz.txt;32768;32768;3;Time_4;12582299162176
./test/square_50Hz.txt;32768;32768;3;Time_5;12582245933810
./test/square_50Hz.txt;32768;32768;3;Time_6;12582261383504
./test/square_50Hz.txt;32768;32768;3;Time_7;12582290414206
./test/square_50Hz.txt;32768;32768;3;Time_8;000000000
./test/square_50Hz.txt;32768;32768;3;Delta Time_1->2;003556325
./test/square_50Hz.txt;32768;32768;3;Delta Time_0->3;003566453
./test/square_50Hz.txt;32768;32768;3;Delta Time_3->4;008827529
./test/square_50Hz.txt;32768;32768;3;Delta Time_5->6;015449694
./test/square_50Hz.txt;32768;32768;3;Delta Time_7->10;008746503
./test/square_50Hz.txt;32768;32768;3;Delta Time_8->9;000000000
./test/square_50Hz.txt;32768;32768;4;Time_0;12582299218405
./test/square_50Hz.txt;32768;32768;4;Time_1;12582299221269
./test/square_50Hz.txt;32768;32768;4;Time_2;12582302838153
./test/square_50Hz.txt;32768;32768;4;Time_3;12582302843043
./test/square_50Hz.txt;32768;32768;4;Time_4;12582311691247
./test/square_50Hz.txt;32768;32768;4;Time_5;12582245933810
./test/square_50Hz.txt;32768;32768;4;Time_6;12582261383504
./test/square_50Hz.txt;32768;32768;4;Time_7;12582302928748
./test/square_50Hz.txt;32768;32768;4;Time_8;000000000
