Frequency;Real;Imaginary;Amplitude;Angle
93.0;-8.58478546;52.51927185;0.00324806;1.73282313
94.0;-7.55421782;51.06127930;0.00315045;1.71767509
95.0;-6.54717398;49.41342163;0.00304231;1.70252693
96.0;-5.55308819;47.41631699;0.00291384;1.68737876
97.0;-4.55299950;44.73215866;0.00274434;1.67223060
98.0;-3.50237513;40.48928833;0.00248050;1.65708280
99.0;-2.24610710;31.52059937;0.00192874;1.64193451
100.0;0.55558485;-9.91254139;0.00060596;-1.51480627
101.0;-4.79632378;117.37026215;0.00716969;1.61163855
102.0;-1.86382270;72.52305603;0.00442792;1.59649038
103.0;-0.66884208;63.41826630;0.00387096;1.58134246
104.0;0.27295035;59.31332397;0.00362024;1.56619453
105.0;1.12364531;56.88522339;0.00347268;1.55104601
106.0;1.92833710;55.23432159;0.00337329;1.53589857
107.0;2.70554733;54.01563263;0.00330099;1.52074993
108.0;3.46465731;53.06861877;0.00324595;1.50560248
109.0;4.21166468;52.30841064;0.00320298;1.49045360
110.0;4.95058918;51.68611908;0.00316911;1.47530580
111.0;5.68482685;51.17182922;0.00314249;1.46015704
112.0;6.41705608;50.74618530;0.00312197;1.44500995
113.0;7.14994001;50.39640808;0.00310675;1.42986286
114.0;7.88617229;50.11386871;0.00309635;1.41471124
115.0;8.62771416;49.89274216;0.00309041;1.39956450
116.0;9.37733269;49.72948456;0.00308874;1.38441789
117.0;10.13770103;49.62161255;0.00309122;1.36926949
118.0;10.91147423;49.56802750;0.00309783;1.35412073
119.0;11.70148849;49.56866455;0.00310859;1.33897412
120.0;12.51116085;49.62419128;0.00312360;1.32382512
121.0;13.34379578;49.73613739;0.00314301;1.30867732
122.0;14.20335007;49.90674210;0.00316702;1.29352915
123.0;15.09413242;50.13915253;0.00319592;1.27838123
124.0;16.02103996;50.43727875;0.00323002;1.26323307
125.0;16.98962402;50.80605316;0.00326974;1.24808466
126.0;18.00614548;51.25144958;0.00331558;1.23293757
127.0;19.07811546;51.78070831;0.00336813;1.21778870
128.0;20.21393967;52.40265656;0.00342811;1.20264089
129.0;21.42371368;53.12784576;0.00349638;1.18749285
130.0;22.71931458;53.96904755;0.00357399;1.17234468
131.0;24.11501312;54.94197083;0.00366219;1.15719640
132.0;25.62789536;56.06557465;0.00376253;1.14204895
133.0;27.27906799;57.36340332;0.00387691;1.12690079
134.0;29.09438324;58.86470795;0.00400771;1.11175239
135.0;31.10623932;60.60626984;0.00415789;1.09660411
136.0;33.35577774;62.63520813;0.00433125;1.08145654
137.0;35.89603806;65.01194763;0.00453269;1.06630754
138.0;38.79636383;67.81649780;0.00476865;1.05116034
139.0;42.14994812;71.15577698;0.00504778;1.03601229
140.0;46.08427429;75.17679596;0.00538194;1.02086413
141.0;50.77896500;80.08679199;0.00578786;1.00571620
142.0;56.49550629;86.18742371;0.00628988;0.99056721
143.0;63.62947845;93.93600464;0.00692492;0.97541994
144.0;72.81078339;104.06002808;0.00775168;0.96027184
145.0;85.10498047;117.79113770;0.00886957;0.94512385
146.0;102.47069550;137.39317322;0.01046128;0.92997521
147.0;128.94267273;167.53079224;0.01290324;0.91482764
148.0;174.37582397;219.59664917;0.01711485;0.89967972
149.0;270.85800171;330.68756104;0.02608982;0.88453186
150.0;616.51763916;729.86035156;0.05831302;0.86938357
151.0;-2081.85913086;-2390.19042969;0.19346458;-2.28735709
152.0;-381.60861206;-424.95404053;0.03486016;-2.30250525
153.0;-208.15707397;-224.85415649;0.01870195;-2.31765318
154.0;-142.10571289;-148.91481018;0.01256341;-2.33280134
155.0;-107.23115540;-109.01419067;0.00933311;-2.34794927
156.0;-85.64067841;-84.46643066;0.00734172;-2.36309743
157.0;-70.93505859;-67.87370300;0.00599222;-2.37824535
158.0;-60.25672150;-55.93268585;0.00501802;-2.39339280
159.0;-52.13775635;-46.94617462;0.00428217;-2.40854239
160.0;-45.74620056;-39.95312881;0.00370708;-2.42368937
161.0;-40.57570648;-34.36798477;0.00324552;-2.43883753
162.0;-36.30007935;-29.81402206;0.00286708;-2.45398545
163.0;-32.70009995;-26.03788185;0.00255129;-2.46913457
164.0;-29.62243652;-22.86274338;0.00228388;-2.48428178
165.0;-26.95718765;-20.16159821;0.00205461;-2.49942946
