Frequency;Real;Imaginary;Amplitude;Angle
72.0;22.14013100;100.39379883;0.00313739;1.35373783
73.0;23.69423485;96.03678894;0.00301869;1.32890677
74.0;25.14085007;92.01340485;0.00291096;1.30407619
75.0;26.49400330;88.28277588;0.00281288;1.27924418
76.0;27.76515961;84.81010437;0.00272337;1.25441301
77.0;28.96436501;81.56576538;0.00264147;1.22958136
78.0;30.10021591;78.52391052;0.00256639;1.20474660
79.0;31.17942047;75.66336060;0.00249743;1.17991900
80.0;32.20885468;72.96392059;0.00243398;1.15508759
81.0;33.19365692;70.40904236;0.00237552;1.13025641
82.0;34.13814926;67.98348999;0.00232158;1.10542738
83.0;35.04698181;65.67430115;0.00227175;1.08059382
84.0;35.92256927;63.46894455;0.00222564;1.05576229
85.0;36.76781464;61.35662842;0.00218292;1.03093016
86.0;37.58458328;59.32708740;0.00214326;1.00609744
87.0;38.37377167;57.37087250;0.00210637;0.98126847
88.0;39.13592148;55.47831345;0.00207193;0.95643711
89.0;39.87004852;53.64021301;0.00203964;0.93160570
90.0;40.57356262;51.84664917;0.00200913;0.90677500
91.0;41.24180984;50.08665466;0.00198001;0.88194358
92.0;41.86627960;48.34692383;0.00195174;0.85711193
93.0;42.43253326;46.61009216;0.00192358;0.83228016
94.0;42.91532898;44.85087585;0.00189438;0.80744803
95.0;43.26839066;43.02842712;0.00186222;0.78261751
96.0;43.39958954;41.06673431;0.00182341;0.75778639
97.0;43.09922409;38.80023193;0.00176976;0.73295522
98.0;41.77413177;35.77000046;0.00167835;0.70812374
99.0;36.86085129;30.00921822;0.00145056;0.68329263
100.0;-23.55571938;-18.22369766;0.00090888;-2.48313141
101.0;70.80008698;52.01602936;0.00268109;0.63362968
102.0;60.85619354;42.42478180;0.00226393;0.60879833
103.0;58.70052338;38.79246902;0.00214723;0.58396757
104.0;58.18885803;36.41147614;0.00209479;0.55913597
105.0;58.30764008;34.50147247;0.00206758;0.53430492
106.0;58.74504471;32.81892395;0.00205355;0.50947303
107.0;59.37462616;31.26223755;0.00204779;0.48464191
108.0;60.13634491;29.78033447;0.00204792;0.45981115
109.0;60.99917603;28.34394836;0.00205270;0.43497905
110.0;61.94615936;26.93451881;0.00206142;0.41014642
111.0;62.96799469;25.53923035;0.00207367;0.38531661
