FileName;SamplingFreq;SamplesQty;Replica;TimeTag;Time(ns)
./test/square_50Hz.txt;32768;32768;0;Time_0;12717127475849
./test/square_50Hz.txt;32768;32768;0;Time_1;12717127483461
./test/square_50Hz.txt;32768;32768;0;Time_2;12717137324384
./test/square_50Hz.txt;32768;32768;0;Time_3;12717137332486
./test/square_50Hz.txt;32768;32768;0;Time_4;12750551546016
./test/square_50Hz.txt;32768;32768;0;Time_5;12750551835583
./test/square_50Hz.txt;32768;32768;0;Time_6;12750569997869
./test/square_50Hz.txt;32768;32768;0;Time_7;12717137340169
./test/square_50Hz.txt;32768;32768;0;Time_8;12717137342124
./test/square_50Hz.txt;32768;32768;0;Delta Time_1->2;009840923
./test/square_50Hz.txt;32768;32768;0;Delta Time_0->3;009856637
./test/square_50Hz.txt;32768;32768;0;Delta Time_3->4;33414213530
./test/square_50Hz.txt;32768;32768;0;Delta Time_5->6;018162286
./test/square_50Hz.txt;32768;32768;0;Delta Time_7->10;33414203892
./test/square_50Hz.txt;32768;32768;0;Delta Time_8->9;001400479
./test/square_50Hz.txt;32768;32768;1;Time_0;12750570134411
./test/square_50Hz.txt;32768;32768;1;Time_1;12750570138252
./test/square_50Hz.txt;32768;32768;1;Time_2;12750574285350
./test/square_50Hz.txt;32768;32768;1;Time_3;12750574287305
./test/square_50Hz.txt;32768;32768;1;Time_4;12783767613608
./test/square_50Hz.txt;32768;32768;1;Time_5;12783767646993
./test/square_50Hz.txt;32768;32768;1;Time_6;12783785107434
./test/square_50Hz.txt;32768;32768;1;Time_7;12750574290658
./test/square_50Hz.txt;32768;32768;1;Time_8;12750574292124
./test/square_50Hz.txt;32768;32768;1;Delta Time_1->2;004147098
./test/square_50Hz.txt;32768;32768;1;Delta Time_0->3;004152894
./test/square_50Hz.txt;32768;32768;1;Delta Time_3->4;33193326303
./test/square_50Hz.txt;32768;32768;1;Delta Time_5->6;017460441
./test/square_50Hz.txt;32768;32768;1;Delta Time_7->10;33193321553
./test/square_50Hz.txt;32768;32768;1;Delta Time_8->9;000481354
./test/square_50Hz.txt;32768;32768;2;Time_0;12783785153599
./test/square_50Hz.txt;32768;32768;2;Time_1;12783785157441
./test/square_50Hz.txt;32768;32768;2;Time_2;12783788901758
./test/square_50Hz.txt;32768;32768;2;Time_3;12783788904691
./test/square_50Hz.txt;32768;32768;2;Time_4;12817014924153
./test/square_50Hz.txt;32768;32768;2;Time_5;12817014977094
./test/square_50Hz.txt;32768;32768;2;Time_6;12817032523371
./test/square_50Hz.txt;32768;32768;2;Time_7;12783788908113
./test/square_50Hz.txt;32768;32768;2;Time_8;12783788909510
./test/square_50Hz.txt;32768;32768;2;Delta Time_1->2;003744317
./test/square_50Hz.txt;32768;32768;2;Delta Time_0->3;003751092
./test/square_50Hz.txt;32768;32768;2;Delta Time_3->4;33226019462
./test/square_50Hz.txt;32768;32768;2;Delta Time_5->6;017546277
./test/square_50Hz.txt;32768;32768;2;Delta Time_7->10;33226013666
./test/square_50Hz.txt;32768;32768;2;Delta Time_8->9;000475347
./test/square_50Hz.txt;32768;32768;3;Time_0;12817032568000
./test/square_50Hz.txt;32768;32768;3;Time_1;12817032572679
./test/square_50Hz.txt;32768;32768;3;Time_2;12817036367911
./test/square_50Hz.txt;32768;32768;3;Time_3;12817036371264
./test/square_50Hz.txt;32768;32768;3;Time_4;12850409117629
./test/square_50Hz.txt;32768;32768;3;Time_5;12850409148151
./test/square_50Hz.txt;32768;32768;3;Time_6;12850426558654
./test/square_50Hz.txt;32768;32768;3;Time_7;12817036375454
./test/square_50Hz.txt;32768;32768;3;Time_8;12817036376921
./test/square_50Hz.txt;32768;32768;3;Delta Time_1->2;003795232
./test/square_50Hz.txt;32768;32768;3;Delta Time_0->3;003803264
./test/square_50Hz.txt;32768;32768;3;Delta Time_3->4;33372746365
./test/square_50Hz.txt;32768;32768;3;Delta Time_5->6;017410503
./test/square_50Hz.txt;32768;32768;3;Delta Time_7->10;33372740220
./test/square_50Hz.txt;32768;32768;3;Delta Time_8->9;000483029
./test/square_50Hz.txt;32768;32768;4;Time_0;12850426607683
./test/square_50Hz.txt;32768;32768;4;Time_1;12850426612013
./test/square_50Hz.txt;32768;32768;4;Time_2;12850430566975
./test/square_50Hz.txt;32768;32768;4;Time_3;12850430571305
./test/square_50Hz.txt;32768;32768;4;Time_4;12883848665109
./test/square_50Hz.txt;32768;32768;4;Time_5;12883848710367
./test/square_50Hz.txt;32768;32768;4;Time_6;12883866244072
./test/square_50Hz.txt;32768;32768;4;Time_7;12850430580803
./test/square_50Hz.txt;32768;32768;4;Time_8;12850430581781
./test/square_50Hz.txt;32768;32768;4;Delta Time_1->2;003954962
./test/square_50Hz.txt;32768;32768;4;Delta Time_0->3;003963622
./test/square_50Hz.txt;32768;32768;4;Delta Time_3->4;33418093804
./test/square_50Hz.txt;32768;32768;4;Delta Time_5->6;017533705
./test/square_50Hz.txt;32768;32768;4;Delta Time_7->10;33418082909
./test/square_50Hz.txt;32768;32768;4;Delta Time_8->9;000525494
./test/square_50Hz.txt;32768;32768;5;Time_0;12883866295196
./test/square_50Hz.txt;32768;32768;5;Time_1;12883866298968
./test/square_50Hz.txt;32768;32768;5;Time_2;12883870169001
./test/square_50Hz.txt;32768;32768;5;Time_3;12883870172214
./test/square_50Hz.txt;32768;32768;5;Time_4;12917277991187
./test/square_50Hz.txt;32768;32768;5;Time_5;12917278012000
./test/square_50Hz.txt;32768;32768;5;Time_6;12917295019583
./test/square_50Hz.txt;32768;32768;5;Time_7;12883870175985
./test/square_50Hz.txt;32768;32768;5;Time_8;12883870177382
./test/square_50Hz.txt;32768;32768;5;Delta Time_1->2;003870033
./test/square_50Hz.txt;32768;32768;5;Delta Time_0->3;003877018
./test/square_50Hz.txt;32768;32768;5;Delta Time_3->4;33407818973
./test/square_50Hz.txt;32768;32768;5;Delta Time_5->6;017007583
./test/square_50Hz.txt;32768;32768;5;Delta Time_7->10;33407813735
./test/square_50Hz.txt;32768;32768;5;Delta Time_8->9;000478140
./test/square_50Hz.txt;32768;32768;6;Time_0;12917295065819
./test/square_50Hz.txt;32768;32768;6;Time_1;12917295070009
./test/square_50Hz.txt;32768;32768;6;Time_2;12917299347991
./test/square_50Hz.txt;32768;32768;6;Time_3;12917299352810
./test/square_50Hz.txt;32768;32768;6;Time_4;12950727493002
./test/square_50Hz.txt;32768;32768;6;Time_5;12950727524990
./test/square_50Hz.txt;32768;32768;6;Time_6;12950744844000
./test/square_50Hz.txt;32768;32768;6;Time_7;12917299360423
