FileName;SamplingFreq;SamplesQty;Replica;TimeTag;Time(ns)
./test/square_50Hz.txt;16384;16384;0;Time_0;4244087393914927
./test/square_50Hz.txt;16384;16384;0;Time_1;4244087398357833
./test/square_50Hz.txt;16384;16384;0;Time_2;4244087411749531
./test/square_50Hz.txt;16384;16384;0;Time_3;4244087415591513
./test/square_50Hz.txt;16384;16384;0;Time_4;4244087484837727
./test/square_50Hz.txt;16384;16384;0;Time_5;4244087484977726
./test/square_50Hz.txt;16384;16384;0;Time_6;4244087822117775
./test/square_50Hz.txt;16384;16384;0;Time_7;4244087416192187
./test/square_50Hz.txt;16384;16384;0;Time_8;000000000
./test/square_50Hz.txt;16384;16384;0;Delta Time_1->2;013391698
./test/square_50Hz.txt;16384;16384;0;Delta Time_0->3;021676586
./test/square_50Hz.txt;16384;16384;0;Delta Time_3->4;069246214
./test/square_50Hz.txt;16384;16384;0;Delta Time_5->6;337140049
./test/square_50Hz.txt;16384;16384;0;Delta Time_7->10;068642780
./test/square_50Hz.txt;16384;16384;0;Delta Time_8->9;000000000
./test/square_50Hz.txt;16384;16384;1;Time_0;4244088012533060
./test/square_50Hz.txt;16384;16384;1;Time_1;4244088012805447
./test/square_50Hz.txt;16384;16384;1;Time_2;4244088024668689
./test/square_50Hz.txt;16384;16384;1;Time_3;4244088024730819
./test/square_50Hz.txt;16384;16384;1;Time_4;4244088089107331
./test/square_50Hz.txt;16384;16384;1;Time_5;4244087484977726
./test/square_50Hz.txt;16384;16384;1;Time_6;4244087822117775
./test/square_50Hz.txt;16384;16384;1;Time_7;4244088025033466
./test/square_50Hz.txt;16384;16384;1;Time_8;000000000
./test/square_50Hz.txt;16384;16384;1;Delta Time_1->2;011863242
./test/square_50Hz.txt;16384;16384;1;Delta Time_0->3;012197759
./test/square_50Hz.txt;16384;16384;1;Delta Time_3->4;064376512
./test/square_50Hz.txt;16384;16384;1;Delta Time_5->6;337140049
./test/square_50Hz.txt;16384;16384;1;Delta Time_7->10;064071335
./test/square_50Hz.txt;16384;16384;1;Delta Time_8->9;000000000
./test/square_50Hz.txt;16384;16384;2;Time_0;4244088141210335
./test/square_50Hz.txt;16384;16384;2;Time_1;4244088141502892
./test/square_50Hz.txt;16384;16384;2;Time_2;4244088153275655
./test/square_50Hz.txt;16384;16384;2;Time_3;4244088153335835
./test/square_50Hz.txt;16384;16384;2;Time_4;4244088217909735
./test/square_50Hz.txt;16384;16384;2;Time_5;4244087484977726
./test/square_50Hz.txt;16384;16384;2;Time_6;4244087822117775
./test/square_50Hz.txt;16384;16384;2;Time_7;4244088153621812
