Frequency;Real;Imaginary;Amplitude;Angle
40.0;204.20271301;143.80413818;0.01524394;0.61355424
41.0;222.18029785;161.62164307;0.01676919;0.62890220
42.0;244.56082153;183.70300293;0.01866886;0.64423966
43.0;273.16140747;211.81958008;0.02109775;0.65958327
44.0;310.96350098;248.86199951;0.02430936;0.67491972
45.0;363.20642090;299.92990112;0.02874988;0.69026613
46.0;440.06951904;374.90716553;0.03528532;0.70561182
47.0;564.22021484;495.81207275;0.04584444;0.72095352
48.0;798.48431396;723.68536377;0.06577364;0.73629797
49.0;1405.50854492;1313.68908691;0.11742303;0.75164390
50.0;6725.25781250;6482.09375000;0.57010442;0.76698899
51.0;-2287.88427734;-2273.90869141;0.19688049;-2.35925817
52.0;-955.09448242;-978.84887695;0.08347215;-2.34391212
53.0;-594.40002441;-628.18603516;0.05278497;-2.32856655
54.0;-426.52447510;-464.85797119;0.03850617;-2.31321645
55.0;-329.49276733;-370.36016846;0.03025597;-2.29786634
56.0;-266.28952026;-308.73101807;0.02488446;-2.28251934
57.0;-221.85971069;-265.34967041;0.02111077;-2.26716709
58.0;-188.92864990;-233.14270020;0.01831559;-2.25182033
59.0;-163.54727173;-208.27743530;0.01616305;-2.23647070
60.0;-143.39352417;-188.49534607;0.01445544;-2.22112751
61.0;-126.99945068;-172.37525940;0.01306809;-2.20577073
62.0;-113.40911865;-158.98481750;0.01191950;-2.19041467
63.0;-101.95922852;-147.67785645;0.01095312;-2.17506146
64.0;-92.18291473;-138.00491333;0.01012945;-2.15969944
65.0;-83.73666382;-129.62307739;0.00941881;-2.14435530
66.0;-76.36943054;-122.29898071;0.00880036;-2.12899899
67.0;-69.88305664;-115.83645630;0.00825707;-2.11363196
68.0;-64.13005066;-110.08950806;0.00777626;-2.09826851
69.0;-58.99268341;-104.94389343;0.00734792;-2.08290887
70.0;-54.37683868;-100.30944824;0.00696412;-2.06754708
71.0;-50.20492172;-96.10952759;0.00661819;-2.05218101
72.0;-46.41669464;-92.28589630;0.00630502;-2.03681421
73.0;-42.95916748;-88.78596497;0.00602007;-2.02144146
74.0;-39.79172516;-85.57022095;0.00575987;-2.00606918
75.0;-36.87813568;-82.60010529;0.00552116;-1.99070752
76.0;-34.18637085;-79.85136414;0.00530162;-1.97531092
77.0;-31.69276428;-77.29212189;0.00509872;-1.95992672
78.0;-29.37474823;-74.90281677;0.00491070;-1.94453585
79.0;-27.21469116;-72.66394806;0.00473591;-1.92915320
80.0;-25.19364548;-70.55809784;0.00457282;-1.91374898
81.0;-23.29926109;-68.56861877;0.00442010;-1.89835095
82.0;-21.51728439;-66.68165588;0.00427657;-1.88293457
83.0;-19.83645630;-64.88488770;0.00414120;-1.86749041
84.0;-18.25122833;-63.16281891;0.00401287;-1.85208976
85.0;-16.74782562;-61.50451660;0.00389062;-1.83665287
86.0;-15.31918335;-59.89856720;0.00377359;-1.82118130
87.0;-13.95890045;-58.32783508;0.00366058;-1.80569637
