Frequency;Real;Imaginary;Amplitude;Angle
0.0;49036.00000000;0.00000000;2.99291992;0.00000000
1.0;85.05804443;1.30418396;0.00519214;0.01533167
2.0;85.13909912;2.61180115;0.00519892;0.03066725
3.0;85.27856445;3.92448425;0.00521050;0.04598714
4.0;85.47399902;5.25024414;0.00522675;0.06134797
5.0;85.72430420;6.58593750;0.00524761;0.07667634
6.0;86.03747559;7.93963623;0.00527362;0.09202052
7.0;86.40521240;9.31283569;0.00530430;0.10736648
8.0;86.83679199;10.70861816;0.00534025;0.12269942
9.0;87.33178711;12.13294983;0.00538150;0.13804573
10.0;87.89495850;13.58810425;0.00542841;0.15338059
11.0;88.52630615;15.08016968;0.00548105;0.16872716
12.0;89.22845459;16.61230469;0.00553965;0.18406978
13.0;90.01104736;18.19039917;0.00560490;0.19940507
14.0;90.87295532;19.82022095;0.00567684;0.21474601
15.0;91.82263184;21.50515747;0.00575606;0.23005676
16.0;92.85986328;23.25640869;0.00584276;0.24539866
17.0;94.00042725;25.07894897;0.00593801;0.26072323
18.0;95.24233246;26.98516846;0.00604196;0.27609548
19.0;96.60137939;28.97567749;0.00615561;0.29141182
20.0;98.08605957;31.07061768;0.00627988;0.30676928
21.0;99.70480347;33.27197266;0.00641539;0.32208484
22.0;101.46905518;35.60211182;0.00656333;0.33744672
23.0;103.39877319;38.06887817;0.00672511;0.35277402
24.0;105.50830078;40.69433594;0.00690211;0.36811656
25.0;107.81900024;43.49511719;0.00709605;0.38344142
26.0;110.35079193;46.49877930;0.00730880;0.39879403
27.0;113.13421631;49.72760010;0.00754277;0.41412577
28.0;116.19833374;53.21658325;0.00780058;0.42947075
29.0;119.58618927;57.00262451;0.00808575;0.44480646
30.0;123.34135437;61.13116455;0.00840206;0.46014217
31.0;127.51931763;65.65884399;0.00875429;0.47549114
32.0;132.18829346;70.64663696;0.00914809;0.49081808
33.0;137.43482971;76.18460083;0.00959096;0.50616348
34.0;143.36004639;82.36984253;0.01009148;0.52150822
35.0;150.09539795;89.33058929;0.01066083;0.53685218
36.0;157.81396484;97.23245239;0.01131365;0.55218869
37.0;166.73638916;106.29156494;0.01206875;0.56752533
38.0;177.14987183;116.79278564;0.01295077;0.58287686
39.0;189.45465088;129.11804199;0.01399350;0.59821856
40.0;204.20304871;143.80322266;0.01524392;0.61355042
41.0;222.18031311;161.62176514;0.01676920;0.62890249
42.0;244.55996704;183.70376587;0.01866884;0.64424336
43.0;273.16210938;211.81900024;0.02109776;0.65958071
44.0;310.96228027;248.86238098;0.02430932;0.67492241
45.0;363.20660400;299.93124390;0.02874994;0.69026804
46.0;440.07049561;374.90673828;0.03528535;0.70561016
47.0;564.21936035;495.81295776;0.04584443;0.72095513
48.0;798.48327637;723.68505859;0.06577358;0.73629838
49.0;1405.50903320;1313.68920898;0.11742306;0.75164372
50.0;6725.25878906;6482.09277344;0.57010442;0.76698881
51.0;-2287.88452148;-2273.90869141;0.19688049;-2.35925817
52.0;-955.09460449;-978.84942627;0.08347217;-2.34391212
53.0;-594.39947510;-628.18640137;0.05278496;-2.32856584
54.0;-426.52630615;-464.85943604;0.03850631;-2.31321692
55.0;-329.49465942;-370.35977173;0.03025603;-2.29786992
56.0;-266.28945923;-308.73040771;0.02488443;-2.28252029
57.0;-221.86050415;-265.34817505;0.02111073;-2.26717162
58.0;-188.92874146;-233.14138794;0.01831553;-2.25182319
59.0;-163.54693604;-208.27731323;0.01616303;-2.23646998
60.0;-143.39385986;-188.49664307;0.01445551;-2.22112536
61.0;-126.99953461;-172.37536621;0.01306810;-2.20577073
62.0;-113.40998077;-158.98487854;0.01191953;-2.19041800
63.0;-101.95853424;-147.67901611;0.01095316;-2.17505455
64.0;-92.18321991;-138.00325012;0.01012938;-2.15970659
65.0;-83.73609161;-129.62390137;0.00941883;-2.14434934
66.0;-76.36932373;-122.29864502;0.00880034;-2.12899971
67.0;-69.88240814;-115.83544159;0.00825700;-2.11363173
68.0;-64.13061523;-110.08956146;0.00777628;-2.09827209
69.0;-58.99399567;-104.94477844;0.00734801;-2.08291483
70.0;-54.37635803;-100.30992126;0.00696413;-2.06754136
71.0;-50.20468903;-96.10970306;0.00661819;-2.05217814
72.0;-46.41667175;-92.28582764;0.00630502;-2.03681421
73.0;-42.95882416;-88.78547668;0.00602004;-2.02144051
74.0;-39.79159927;-85.56980133;0.00575984;-2.00606966
75.0;-36.87807465;-82.60046387;0.00552118;-1.99070525
76.0;-34.18598938;-79.85066223;0.00530157;-1.97531009
77.0;-31.69288635;-77.29284668;0.00509876;-1.95992482
78.0;-29.37489319;-74.90293884;0.00491071;-1.94453692
79.0;-27.21470642;-72.66442108;0.00473593;-1.92915130
80.0;-25.19334412;-70.55727386;0.00457276;-1.91374886
81.0;-23.29933167;-68.56845856;0.00442010;-1.89835250
82.0;-21.51708984;-66.68155670;0.00427656;-1.88293231
83.0;-19.83666229;-64.88505554;0.00414121;-1.86749256
84.0;-18.25061035;-63.16369629;0.00401291;-1.85207701
85.0;-16.74745178;-61.50463104;0.00389062;-1.83664668
86.0;-15.31919861;-59.89820480;0.00377357;-1.82118309
87.0;-13.95922947;-58.32730103;0.00366055;-1.80570376
88.0;-12.66103363;-56.77885437;0.00355062;-1.79019547
89.0;-11.41827393;-55.22969055;0.00344224;-1.77466571
90.0;-10.22514343;-53.66336441;0.00333428;-1.75908172
91.0;-9.07424927;-52.04258728;0.00322435;-1.74342287
92.0;-7.96324825;-50.32759094;0.00310997;-1.72772360
93.0;-6.88557434;-48.45408630;0.00298711;-1.71195638
94.0;-5.82333374;-46.32717896;0.00284984;-1.69584060
95.0;-4.77722168;-43.77259827;0.00268753;-1.67950332
96.0;-3.72429180;-40.47460938;0.00248081;-1.66255343
97.0;-2.62942505;-35.76111221;0.00218858;-1.64419174
98.0;-1.40636444;-27.88925552;0.00170439;-1.62118042
99.0;0.25294495;-10.52900696;0.00064282;-1.54677737
100.0;5.02449036;71.79797363;0.00439292;1.50092924
101.0;-6.49109650;-183.27148438;0.01119302;-1.60619950
102.0;-1.41808987;-94.04431152;0.00574066;-1.58587408
103.0;0.19361877;-76.26625061;0.00465494;-1.56825757
104.0;1.31501007;-68.45863342;0.00417915;-1.55158985
105.0;2.26621914;-63.97078705;0.00390692;-1.53538525
106.0;3.13512421;-61.00393677;0.00372830;-1.51944935
107.0;3.95854187;-58.86967468;0.00360123;-1.50365496
108.0;4.75175476;-57.24789810;0.00350615;-1.48798299
109.0;5.52761459;-55.96606445;0.00343252;-1.47234833
110.0;6.28962708;-54.92779160;0.00337443;-1.45678568
111.0;7.04473877;-54.07501602;0.00332837;-1.44124877
112.0;7.79522324;-53.36447906;0.00329168;-1.42574704
113.0;8.54186058;-52.77200699;0.00326287;-1.41032457
114.0;9.29695892;-52.28025818;0.00324099;-1.39480686
115.0;10.05374908;-51.87561798;0.00322515;-1.37936461
116.0;10.81736755;-51.54827118;0.00321479;-1.36394846
117.0;11.59494019;-51.29481125;0.00320978;-1.34848738
118.0;12.38428688;-51.10909653;0.00320972;-1.33306754
119.0;13.19004822;-50.98820496;0.00321452;-1.31765735
120.0;14.01703644;-50.93217468;0.00322423;-1.30223501
121.0;14.86605835;-50.93964386;0.00323880;-1.28684556
122.0;15.74403477;-51.01233292;0.00325846;-1.27143931
123.0;16.65413475;-51.15351486;0.00328347;-1.25604749
124.0;17.60198975;-51.36378479;0.00331397;-1.24064624
125.0;18.59134102;-51.64630890;0.00335026;-1.22526360
126.0;19.63232613;-52.01068878;0.00339310;-1.20986450
127.0;20.73016739;-52.46228790;0.00344296;-1.19448304
128.0;21.89537811;-53.00601959;0.00350038;-1.17907083
129.0;23.13328171;-53.65186310;0.00356608;-1.16370797
130.0;24.46160126;-54.41613007;0.00364144;-1.14833462
131.0;25.89418602;-55.31189728;0.00372760;-1.13295293
132.0;27.44866180;-56.35601807;0.00382600;-1.11755562
133.0;29.14566803;-57.57314301;0.00393861;-1.10217142
134.0;31.01043701;-58.99080658;0.00406769;-1.08681440
135.0;33.08061218;-60.64458084;0.00421633;-1.07142735
136.0;35.39574432;-62.57894135;0.00438816;-1.05604184
137.0;38.01219177;-64.85586548;0.00458829;-1.04065812
138.0;40.99995804;-67.54996490;0.00482293;-1.02527666
139.0;44.45734406;-70.76812744;0.00510094;-1.00989103
140.0;48.51346588;-74.65127563;0.00543397;-0.99451399
141.0;53.35482788;-79.40180969;0.00583880;-0.97913814
142.0;59.25476837;-85.31614685;0.00634001;-0.96374983
143.0;66.63491058;-92.83214569;0.00697459;-0.94822371
144.0;76.09959412;-102.67477417;0.00780039;-0.93296957
145.0;88.79325104;-116.03107452;0.00891770;-0.91760391
146.0;106.73228455;-135.11184692;0.01050922;-0.90221041
147.0;134.07987976;-164.46543884;0.01295129;-0.88682759
148.0;181.02362061;-215.19911194;0.01716382;-0.87143844
149.0;280.72253418;-323.48129272;0.02614167;-0.85604912
150.0;637.93035889;-712.64233398;0.05837764;-0.84066057
151.0;-2150.66967773;2329.39208984;0.19350597;2.31632280
152.0;-393.58370972;413.34005737;0.03483595;2.33171582
153.0;-214.34152222;218.27166748;0.01867165;2.34711003
154.0;-146.09085083;144.25714111;0.01253120;2.36250997
155.0;-110.05912781;105.38093567;0.00930023;2.37790561
156.0;-87.75534821;81.47291565;0.00730865;2.39330149
157.0;-72.56763458;65.31925964;0.00595919;2.40871358
158.0;-61.54125595;53.70149231;0.00498518;2.42411804
159.0;-53.15994263;44.96363831;0.00424960;2.43953156
160.0;-46.56315994;38.16934967;0.00367482;2.45493484
161.0;-41.22970581;32.74495697;0.00321356;2.47039342
162.0;-36.82020569;28.32959366;0.00283554;2.48578858
163.0;-33.10736847;24.67131805;0.00252007;2.50117636
164.0;-29.93639374;21.59873199;0.00225309;2.51659060
165.0;-27.19378662;18.98702240;0.00202432;2.53206778
166.0;-24.78623962;16.73848724;0.00182549;2.54762745
167.0;-22.66669464;14.80718994;0.00165250;2.56293082
168.0;-20.77385712;13.11877441;0.00149960;2.57833004
169.0;-19.07286072;11.63570595;0.00136365;2.59380436
170.0;-17.53710938;10.33178711;0.00124233;2.60919785
171.0;-16.13789368;9.17239380;0.00113296;2.62475061
172.0;-14.85816193;8.14319229;0.00103414;2.64023876
173.0;-13.68094635;7.23461914;0.00094458;2.65516376
174.0;-12.59374046;6.40428162;0.00086234;2.67114520
175.0;-11.58552933;5.66726685;0.00078719;2.68664837
176.0;-10.64494324;5.00413132;0.00071793;2.70215416
177.0;-9.76857758;4.40540314;0.00065405;2.71792650
178.0;-8.94440460;3.86927032;0.00059481;2.73330975
179.0;-8.16965485;3.38358116;0.00053971;2.74893546
180.0;-7.43981171;2.94254303;0.00048832;2.76496029
181.0;-6.74877167;2.55201721;0.00044038;2.78006721
182.0;-6.09235382;2.19549179;0.00039526;2.79571104
183.0;-5.46757507;1.87294388;0.00035275;2.81156588
184.0;-4.87466240;1.58477783;0.00031285;2.82726574
185.0;-4.31032181;1.32570648;0.00027524;2.84320951
186.0;-3.77020645;1.09632826;0.00023965;2.85860920
187.0;-3.25423813;0.88885498;0.00020590;2.87495875
188.0;-2.76194000;0.70674896;0.00017401;2.89107943
189.0;-2.29297256;0.54795456;0.00014389;2.90702057
190.0;-1.84403229;0.40953255;0.00011529;2.92305422
191.0;-1.41864967;0.29124832;0.00008839;2.93910646
192.0;-1.01781464;0.19034958;0.00006320;2.95671034
193.0;-0.63982391;0.10930347;0.00003962;2.97239232
194.0;-0.30747986;0.04554558;0.00001897;2.99453664
195.0;-0.01121140;0.00333023;0.00000071;2.85285378
196.0;0.21226311;-0.02530670;0.00001305;-0.11866315
197.0;0.33808136;-0.02116323;0.00002068;-0.06251645
198.0;0.25497627;0.01374245;0.00001559;0.05384487
199.0;-0.32563901;0.10621262;0.00002091;2.82630587
200.0;-2.84431076;0.40143776;0.00017532;3.00138164
201.0;-196.27819824;19.16063309;0.01203682;3.04428124
202.0;10.23756409;-0.72614670;0.00062642;-0.07081105
203.0;7.43151855;-0.36596298;0.00045413;-0.04920496
204.0;6.78588867;-0.20397186;0.00041436;-0.03004919
205.0;6.66979980;-0.08054543;0.00040712;-0.01207555
206.0;6.76536369;0.03488159;0.00041293;0.00515586
