Frequency;Real;Imaginary;Amplitude;Angle
0.0;49036.00000000;0.00000000;2.99291992;0.00000000
1.0;85.05609131;1.30249023;0.00519202;0.01531211
2.0;85.13232422;2.60998535;0.00519851;0.03064838
3.0;85.27978516;3.92065430;0.00521056;0.04594167
4.0;85.46972656;5.25390625;0.00522650;0.06139371
5.0;85.72436523;6.59051514;0.00524764;0.07672936
6.0;86.03341675;7.94702148;0.00527342;0.09210996
7.0;86.40234375;9.31304932;0.00530413;0.10737246
8.0;86.83691406;10.70727539;0.00534024;0.12268402
9.0;87.33343506;12.13293457;0.00538160;0.13804299
10.0;87.89715576;13.58920288;0.00542855;0.15338902
11.0;88.52507019;15.07958984;0.00548097;0.16872311
12.0;89.22850037;16.61106682;0.00553964;0.18405628
13.0;90.00949860;18.19064331;0.00560481;0.19941102
14.0;90.87445068;19.81622314;0.00567688;0.21470059
15.0;91.81939697;21.50653076;0.00575589;0.23007876
16.0;92.85980225;23.25842285;0.00584279;0.24541922
17.0;93.99865723;25.07815552;0.00593790;0.26072004
18.0;95.24229431;26.98229980;0.00604191;0.27606770
19.0;96.60253906;28.97875977;0.00615573;0.29143777
20.0;98.08534241;31.07006836;0.00627983;0.30676630
21.0;99.70343018;33.27200317;0.00641531;0.32208925
22.0;101.46875000;35.60208130;0.00656331;0.33744740
23.0;103.39914703;38.07128906;0.00672518;0.35279340
24.0;105.50724792;40.69301987;0.00690202;0.36810905
25.0;107.81642151;43.49517822;0.00709590;0.38345018
26.0;110.35000610;46.49763489;0.00730873;0.39878777
27.0;113.13430786;49.72842407;0.00754279;0.41413158
28.0;116.19847107;53.21804810;0.00780063;0.42948073
29.0;119.58505249;57.00207520;0.00808568;0.44480640
30.0;123.33921814;61.13061523;0.00840193;0.46014550
31.0;127.51974487;65.65737915;0.00875427;0.47548071
32.0;132.18905640;70.64804077;0.00914817;0.49082395
33.0;137.43408203;76.18640137;0.00959097;0.50617582
34.0;143.35940552;82.36966705;0.01009144;0.52150923
35.0;150.09660339;89.33099365;0.01066091;0.53685063
36.0;157.81347656;97.23182678;0.01131361;0.55218720
37.0;166.73551941;106.29244232;0.01206874;0.56753141
38.0;177.15055847;116.79217529;0.01295078;0.58287269
39.0;189.45626831;129.11657715;0.01399353;0.59820932
40.0;204.20338440;143.80513000;0.01524400;0.61355591
41.0;222.18144226;161.62158203;0.01676925;0.62889951
42.0;244.56105042;183.70339966;0.01866888;0.64424026
43.0;273.16281128;211.81793213;0.02109776;0.65957707
44.0;310.96319580;248.86264038;0.02430937;0.67492145
45.0;363.20617676;299.93252563;0.02874997;0.69027072
46.0;440.07061768;374.90661621;0.03528535;0.70560986
47.0;564.22003174;495.81365967;0.04584449;0.72095525
48.0;798.48339844;723.68591309;0.06577361;0.73629892
49.0;1405.51049805;1313.69152832;0.11742322;0.75164413
50.0;6725.25781250;6482.09570312;0.57010448;0.76698911
51.0;-2287.88330078;-2273.90893555;0.19688046;-2.35925794
52.0;-955.09368896;-978.84643555;0.08347201;-2.34391308
53.0;-594.39959717;-628.18859863;0.05278506;-2.32856417
54.0;-426.52420044;-464.85705566;0.03850612;-2.31321716
55.0;-329.49530029;-370.35998535;0.03025606;-2.29787064
56.0;-266.28976440;-308.72994995;0.02488442;-2.28252149
57.0;-221.86035156;-265.34777832;0.02111071;-2.26717210
58.0;-188.92942810;-233.14230347;0.01831560;-2.25182319
59.0;-163.54695129;-208.27697754;0.01616302;-2.23647094
60.0;-143.39312744;-188.49665833;0.01445549;-2.22112274
61.0;-126.99887085;-172.37603760;0.01306811;-2.20576644
