FileName;SamplingFreq;SamplesQty;Replica;TimeTag;Time(ns)
./test/square_50Hz.txt;16384;16384;0;Time_0;17038914604183921
./test/square_50Hz.txt;16384;16384;0;Time_1;17038914611819875
./test/square_50Hz.txt;16384;16384;0;Time_2;17038914623689842
./test/square_50Hz.txt;16384;16384;0;Time_3;17038914625148476
./test/square_50Hz.txt;16384;16384;0;Time_4;17039041116400755
./test/square_50Hz.txt;16384;16384;0;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;0;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;0;Time_7;17038914625340194
./test/square_50Hz.txt;16384;16384;0;Time_8;17038914625340484
./test/square_50Hz.txt;16384;16384;0;Delta Time_1->2;011869967
./test/square_50Hz.txt;16384;16384;0;Delta Time_0->3;020964555
./test/square_50Hz.txt;16384;16384;0;Delta Time_3->4;126491252279
./test/square_50Hz.txt;16384;16384;0;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;0;Delta Time_7->10;126491057971
./test/square_50Hz.txt;16384;16384;0;Delta Time_8->9;002824548
./test/square_50Hz.txt;16384;16384;1;Time_0;17039041635139306
./test/square_50Hz.txt;16384;16384;1;Time_1;17039041650555463
./test/square_50Hz.txt;16384;16384;1;Time_2;17039041665169219
./test/square_50Hz.txt;16384;16384;1;Time_3;17039041667103547
./test/square_50Hz.txt;16384;16384;1;Time_4;17039168259707549
./test/square_50Hz.txt;16384;16384;1;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;1;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;1;Time_7;17039041667153026
./test/square_50Hz.txt;16384;16384;1;Time_8;17039041667153416
./test/square_50Hz.txt;16384;16384;1;Delta Time_1->2;014613756
./test/square_50Hz.txt;16384;16384;1;Delta Time_0->3;031964241
./test/square_50Hz.txt;16384;16384;1;Delta Time_3->4;126592604002
./test/square_50Hz.txt;16384;16384;1;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;1;Delta Time_7->10;126592551883
./test/square_50Hz.txt;16384;16384;1;Delta Time_8->9;003141675
./test/square_50Hz.txt;16384;16384;2;Time_0;17039168390581882
./test/square_50Hz.txt;16384;16384;2;Time_1;17039168402189742
./test/square_50Hz.txt;16384;16384;2;Time_2;17039168414645622
./test/square_50Hz.txt;16384;16384;2;Time_3;17039168417054745
./test/square_50Hz.txt;16384;16384;2;Time_4;17039294912044078
./test/square_50Hz.txt;16384;16384;2;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;2;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;2;Time_7;17039168417257053
./test/square_50Hz.txt;16384;16384;2;Time_8;17039168417257343
./test/square_50Hz.txt;16384;16384;2;Delta Time_1->2;012455880
./test/square_50Hz.txt;16384;16384;2;Delta Time_0->3;026472863
./test/square_50Hz.txt;16384;16384;2;Delta Time_3->4;126494989333
./test/square_50Hz.txt;16384;16384;2;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;2;Delta Time_7->10;126494784585
./test/square_50Hz.txt;16384;16384;2;Delta Time_8->9;002724079
./test/square_50Hz.txt;16384;16384;3;Time_0;17039295080669367
./test/square_50Hz.txt;16384;16384;3;Time_1;17039295087090957
./test/square_50Hz.txt;16384;16384;3;Time_2;17039295103505949
./test/square_50Hz.txt;16384;16384;3;Time_3;17039295104874344
./test/square_50Hz.txt;16384;16384;3;Time_4;17039421647401221
./test/square_50Hz.txt;16384;16384;3;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;3;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;3;Time_7;17039295105204621
./test/square_50Hz.txt;16384;16384;3;Time_8;17039295105205041
./test/square_50Hz.txt;16384;16384;3;Delta Time_1->2;016414992
./test/square_50Hz.txt;16384;16384;3;Delta Time_0->3;024204977
./test/square_50Hz.txt;16384;16384;3;Delta Time_3->4;126542526877
./test/square_50Hz.txt;16384;16384;3;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;3;Delta Time_7->10;126542194290
./test/square_50Hz.txt;16384;16384;3;Delta Time_8->9;003392643
./test/square_50Hz.txt;16384;16384;4;Time_0;17039421781284311
./test/square_50Hz.txt;16384;16384;4;Time_1;17039421800147347
./test/square_50Hz.txt;16384;16384;4;Time_2;17039421811956939
./test/square_50Hz.txt;16384;16384;4;Time_3;17039421814318523
./test/square_50Hz.txt;16384;16384;4;Time_4;17039548367115351
./test/square_50Hz.txt;16384;16384;4;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;4;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;4;Time_7;17039421814511631
./test/square_50Hz.txt;16384;16384;4;Time_8;17039421814511921
./test/square_50Hz.txt;16384;16384;4;Delta Time_1->2;011809592
./test/square_50Hz.txt;16384;16384;4;Delta Time_0->3;033034212
./test/square_50Hz.txt;16384;16384;4;Delta Time_3->4;126552796828
./test/square_50Hz.txt;16384;16384;4;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;4;Delta Time_7->10;126552600930
./test/square_50Hz.txt;16384;16384;4;Delta Time_8->9;002763180
./test/square_50Hz.txt;16384;16384;5;Time_0;17039548522598215
./test/square_50Hz.txt;16384;16384;5;Time_1;17039548543567578
./test/square_50Hz.txt;16384;16384;5;Time_2;17039548559567265
./test/square_50Hz.txt;16384;16384;5;Time_3;17039548562902178
./test/square_50Hz.txt;16384;16384;5;Time_4;17039675055634365
./test/square_50Hz.txt;16384;16384;5;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;5;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;5;Time_7;17039548563228735
./test/square_50Hz.txt;16384;16384;5;Time_8;17039548563229135
./test/square_50Hz.txt;16384;16384;5;Delta Time_1->2;015999687
./test/square_50Hz.txt;16384;16384;5;Delta Time_0->3;040303963
./test/square_50Hz.txt;16384;16384;5;Delta Time_3->4;126492732187
./test/square_50Hz.txt;16384;16384;5;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;5;Delta Time_7->10;126492403340
./test/square_50Hz.txt;16384;16384;5;Delta Time_8->9;003420753
./test/square_50Hz.txt;16384;16384;6;Time_0;17039675172516156
./test/square_50Hz.txt;16384;16384;6;Time_1;17039675179951566
./test/square_50Hz.txt;16384;16384;6;Time_2;17039675195151181
./test/square_50Hz.txt;16384;16384;6;Time_3;17039675197330267
./test/square_50Hz.txt;16384;16384;6;Time_4;17039801787386894
./test/square_50Hz.txt;16384;16384;6;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;6;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;6;Time_7;17039675197554674
./test/square_50Hz.txt;16384;16384;6;Time_8;17039675197554994
./test/square_50Hz.txt;16384;16384;6;Delta Time_1->2;015199615
./test/square_50Hz.txt;16384;16384;6;Delta Time_0->3;024814111
./test/square_50Hz.txt;16384;16384;6;Delta Time_3->4;126590056627
./test/square_50Hz.txt;16384;16384;6;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;6;Delta Time_7->10;126589829860
./test/square_50Hz.txt;16384;16384;6;Delta Time_8->9;003240765
./test/square_50Hz.txt;16384;16384;7;Time_0;17039801955087570
./test/square_50Hz.txt;16384;16384;7;Time_1;17039801962078174
./test/square_50Hz.txt;16384;16384;7;Time_2;17039801977982882
./test/square_50Hz.txt;16384;16384;7;Time_3;17039801980308407
./test/square_50Hz.txt;16384;16384;7;Time_4;17039928489396194
./test/square_50Hz.txt;16384;16384;7;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;7;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;7;Time_7;17039801980359446
./test/square_50Hz.txt;16384;16384;7;Time_8;17039801980359846
./test/square_50Hz.txt;16384;16384;7;Delta Time_1->2;015904708
./test/square_50Hz.txt;16384;16384;7;Delta Time_0->3;025220837
./test/square_50Hz.txt;16384;16384;7;Delta Time_3->4;126509087787
./test/square_50Hz.txt;16384;16384;7;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;7;Delta Time_7->10;126509034338
./test/square_50Hz.txt;16384;16384;7;Delta Time_8->9;003459132
./test/square_50Hz.txt;16384;16384;8;Time_0;17039928612584093
./test/square_50Hz.txt;16384;16384;8;Time_1;17039928617382672
./test/square_50Hz.txt;16384;16384;8;Time_2;17039928633671649
./test/square_50Hz.txt;16384;16384;8;Time_3;17039928635605508
./test/square_50Hz.txt;16384;16384;8;Time_4;17040055502503036
./test/square_50Hz.txt;16384;16384;8;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;8;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;8;Time_7;17039928635660498
./test/square_50Hz.txt;16384;16384;8;Time_8;17039928635661068
./test/square_50Hz.txt;16384;16384;8;Delta Time_1->2;016288977
./test/square_50Hz.txt;16384;16384;8;Delta Time_0->3;023021415
./test/square_50Hz.txt;16384;16384;8;Delta Time_3->4;126866897528
./test/square_50Hz.txt;16384;16384;8;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;8;Delta Time_7->10;126866840188
./test/square_50Hz.txt;16384;16384;8;Delta Time_8->9;003524182
./test/square_50Hz.txt;16384;16384;9;Time_0;17040055615988749
./test/square_50Hz.txt;16384;16384;9;Time_1;17040055635917736
./test/square_50Hz.txt;16384;16384;9;Time_2;17040055647969377
./test/square_50Hz.txt;16384;16384;9;Time_3;17040055650661389
./test/square_50Hz.txt;16384;16384;9;Time_4;17040182143112979
./test/square_50Hz.txt;16384;16384;9;Time_5;17039041116531114
./test/square_50Hz.txt;16384;16384;9;Time_6;17039041458557026
./test/square_50Hz.txt;16384;16384;9;Time_7;17040055650712118
./test/square_50Hz.txt;16384;16384;9;Time_8;17040055650712448
./test/square_50Hz.txt;16384;16384;9;Delta Time_1->2;012051641
./test/square_50Hz.txt;16384;16384;9;Delta Time_0->3;034672640
./test/square_50Hz.txt;16384;16384;9;Delta Time_3->4;126492451590
./test/square_50Hz.txt;16384;16384;9;Delta Time_5->6;342025912
./test/square_50Hz.txt;16384;16384;9;Delta Time_7->10;126492398561
./test/square_50Hz.txt;16384;16384;9;Delta Time_8->9;002770091
./test/square_50Hz.txt;16384;16384;10;Time_0;17040182201682813
./test/square_50Hz.txt;16384;16384;10;Time_1;17040182208257083
./test/square_50Hz.txt;16384;16384;10;Time_2;17040182220061946
