Frequency;Real;Imaginary;Amplitude;Angle
107.0;3.95893931;58.86914444;0.00360120;1.50364757
108.0;4.75295687;57.24627686;0.00350606;1.48795986
109.0;5.52793884;55.96504974;0.00343246;1.47234082
110.0;6.29031992;54.92752457;0.00337442;1.45677269
111.0;7.04493427;54.07340622;0.00332827;1.44124138
112.0;7.79547596;53.36352539;0.00329162;1.42573988
113.0;8.54528713;52.77166748;0.00326288;1.41026032
114.0;9.29753208;52.27965927;0.00324097;1.39479423
115.0;10.05456734;51.87480927;0.00322511;1.37934649
116.0;10.81945610;51.54845428;0.00321482;1.36391044
117.0;11.59509468;51.29420471;0.00320974;1.34848201
118.0;12.38435745;51.10793304;0.00320966;1.33306098
119.0;13.19025230;50.98717499;0.00321446;1.31764877
120.0;14.01638031;50.93067932;0.00322413;1.30223954
121.0;14.86620808;50.93839264;0.00323873;1.28683615
122.0;15.74386120;51.01125336;0.00325840;1.27143645
123.0;16.65382195;51.15128326;0.00328333;1.25604010
124.0;17.60116005;51.36145020;0.00331382;1.24064672
125.0;18.59164810;51.64583588;0.00335024;1.22525537
126.0;19.63175583;52.00965881;0.00339303;1.20986748
127.0;20.72925568;52.45944977;0.00344278;1.19447958
128.0;21.89284515;53.00337982;0.00350017;1.17909408
129.0;23.13295364;53.65134430;0.00356604;1.16370964
130.0;24.46186256;54.41548920;0.00364141;1.14832616
131.0;25.89432144;55.31081390;0.00372755;1.13294339
132.0;27.44798279;56.35556412;0.00382596;1.11756217
133.0;29.14464569;57.57246399;0.00393854;1.10218084
134.0;31.01105118;58.98984528;0.00406766;1.08679950
135.0;33.08065796;60.64337921;0.00421627;1.07141840
136.0;35.39598083;62.57885742;0.00438816;1.05603838
137.0;38.01183319;64.85505676;0.00458824;1.04065681
138.0;40.99987411;67.54986572;0.00482293;1.02527702
139.0;44.45640564;70.76741028;0.00510087;1.00989592
140.0;48.51316833;74.65090942;0.00543394;0.99451458
141.0;53.35577774;79.40232849;0.00583886;0.97913295
142.0;59.25447464;85.31571960;0.00633998;0.96374977
143.0;66.61804199;92.83685303;0.00697422;0.94836766
144.0;76.09744263;102.67496490;0.00780032;0.93298399
145.0;88.79385376;116.03082275;0.00891771;0.91759956
146.0;106.73136139;135.11157227;0.01050917;0.90221363
147.0;134.07963562;164.46517944;0.01295127;0.88682771
148.0;181.02304077;215.19924927;0.01716380;0.87144035
149.0;280.72219849;323.48260498;0.02614172;0.85605174
150.0;637.92950439;712.64251709;0.05837761;0.84066135
151.0;-2150.67016602;-2329.39208984;0.19350599;-2.31632280
152.0;-393.58419800;-413.34033203;0.03483599;-2.33171606
153.0;-214.34237671;-218.27212524;0.01867171;-2.34711099
154.0;-146.09143066;-144.25827026;0.01253127;-2.36250806
155.0;-110.05964661;-105.38121033;0.00930027;-2.37790680
156.0;-87.75608063;-81.47256470;0.00730867;-2.39330769
157.0;-72.56759644;-65.31954956;0.00595920;-2.40871119
158.0;-61.54108429;-53.70151901;0.00498518;-2.42411637
159.0;-53.15956879;-44.96372986;0.00424959;-2.43952703
160.0;-46.56328583;-38.16921997;0.00367482;-2.45493770
161.0;-41.22896576;-32.74710083;0.00321360;-2.47035289
162.0;-36.81951904;-28.33007812;0.00283552;-2.48577118
163.0;-33.10840988;-24.67115211;0.00252012;-2.50119472
164.0;-29.93719101;-21.59795380;0.00225310;-2.51662040
165.0;-27.19230080;-18.98667145;0.00202423;-2.53205085
166.0;-24.78983116;-16.74597168;0.00182592;-2.54748726
167.0;-22.66651917;-14.80708122;0.00165249;-2.56293058
168.0;-20.77387428;-13.11743450;0.00149955;-2.57837653
169.0;-19.07390022;-11.63562679;0.00136370;-2.59383178
170.0;-17.53661537;-10.32927704;0.00124222;-2.60929179
171.0;-16.13785744;-9.17216492;0.00113295;-2.62476039
172.0;-14.85815620;-8.14316940;0.00103414;-2.64023972
173.0;-13.68133926;-7.22498560;0.00094433;-2.65572596
174.0;-12.59418869;-6.40320492;0.00086234;-2.67122746
175.0;-11.58554649;-5.66597700;0.00078716;-2.68673873
176.0;-10.64612961;-5.00326681;0.00071797;-2.70226359
177.0;-9.76801682;-4.40656471;0.00065405;-2.71780634
178.0;-8.94449234;-3.86878920;0.00059481;-2.73335862
179.0;-8.16956139;-3.38344955;0.00053970;-2.74894524
180.0;-7.43859529;-2.94553542;0.00048832;-2.76455665
181.0;-6.74711609;-2.55046368;0.00044025;-2.78018737
182.0;-6.09150124;-2.19421172;0.00039518;-2.79585242
183.0;-5.46850157;-1.87324929;0.00035281;-2.81156778
184.0;-4.87553406;-1.58474612;0.00031290;-2.82732415
185.0;-4.31015682;-1.32597780;0.00027524;-2.84314132
186.0;-3.77045727;-1.09468484;0.00023963;-2.85902882
187.0;-3.25493002;-0.88878924;0.00020594;-2.87503147
188.0;-2.76237154;-0.70677793;0.00017403;-2.89110708
189.0;-2.29219294;-0.54694355;0.00014383;-2.90736103
190.0;-1.84422040;-0.40808928;0.00011529;-2.92382169
191.0;-1.41912103;-0.28914303;0.00008840;-2.94059587
192.0;-1.01854300;-0.18937501;0.00006323;-2.95776439
193.0;-0.64579380;-0.10821108;0.00003997;-2.97557211
194.0;-0.30685550;-0.04548625;0.00001893;-2.99443078
195.0;-0.01262016;-0.00159513;0.00000078;-3.01586390
196.0;0.21660793;0.02195847;0.00001329;0.10102912
197.0;0.33888814;0.02172626;0.00002073;0.06402279
198.0;0.25614831;-0.01155882;0.00001565;-0.04509489
199.0;-0.32545826;-0.10583895;0.00002089;-2.82718015
200.0;-2.84324765;-0.39996088;0.00017525;-3.00183916
201.0;-196.27815247;-19.16190338;0.01203682;-3.04427481
202.0;10.23790169;0.72595167;0.00062644;0.07078976
203.0;7.43153763;0.36694908;0.00045414;0.04933720
204.0;6.78709984;0.20459209;0.00041444;0.03013513
205.0;6.67116642;0.08093032;0.00040721;0.01213077
206.0;6.76599026;-0.03484739;0.00041297;-0.00515033
207.0;6.96689129;-0.15327907;0.00042533;-0.02199752
208.0;7.23028183;-0.27867234;0.00044163;-0.03852332
209.0;7.53464270;-0.41355157;0.00046057;-0.05483167
210.0;7.86871910;-0.55940974;0.00048148;-0.07097345
211.0;8.22613525;-0.71735466;0.00050399;-0.08698428
212.0;8.60323906;-0.88848662;0.00052789;-0.10290868
213.0;8.99806023;-1.07362068;0.00055309;-0.11875547
214.0;9.40974236;-1.27371323;0.00057956;-0.13454336
215.0;9.83815861;-1.48971450;0.00060732;-0.15028045
216.0;10.28349209;-1.72264576;0.00063640;-0.16597459
217.0;10.74671268;-1.97376907;0.00066690;-0.18163830
218.0;11.22889900;-2.24433970;0.00069891;-0.19727224
219.0;11.73159409;-2.53590536;0.00073258;-0.21288496
220.0;12.25644398;-2.85001731;0.00076803;-0.22847198
221.0;12.80578804;-3.18874836;0.00080547;-0.24404514
222.0;13.38206482;-3.55423427;0.00084509;-0.25960332
223.0;13.98825550;-3.94897103;0.00088714;-0.27514595
224.0;14.62774849;-4.37594223;0.00093190;-0.29068002
225.0;15.30451012;-4.83845997;0.00097968;-0.30620307
226.0;16.02319908;-5.34049511;0.00103087;-0.32171845
227.0;16.78914833;-5.88656473;0.00108589;-0.33722457
228.0;17.60872650;-6.48212910;0.00114526;-0.35272554
229.0;18.48937988;-7.13350868;0.00120958;-0.36821979
230.0;19.43996620;-7.84833145;0.00127957;-0.38371041
231.0;20.47115898;-8.63563061;0.00135608;-0.39919424
232.0;21.59566879;-9.50648594;0.00144015;-0.41467723
233.0;22.82926559;-10.47428513;0.00153305;-0.43015575
234.0;24.19095802;-11.55550575;0.00163630;-0.44563165
235.0;25.70487595;-12.77086639;0.00175186;-0.46110567
236.0;27.40103149;-14.14629555;0.00188215;-0.47657773
237.0;29.31817627;-15.71518898;0.00203030;-0.49204829
238.0;31.50636673;-17.52088165;0.00220034;-0.50751907
239.0;34.03241730;-19.62080383;0.00239767;-0.52298546
240.0;36.98617935;-22.09293938;0.00262953;-0.53845364
241.0;40.49287796;-25.04542923;0.00290603;-0.55392194
242.0;44.73163986;-28.63324547;0.00324164;-0.56939244
243.0;49.96763229;-33.08533478;0.00365773;-0.58485895
244.0;56.61195755;-38.75757599;0.00418750;-0.60032785
245.0;65.33694458;-46.23141479;0.00488520;-0.61579818
246.0;77.32357788;-56.52833176;0.00584613;-0.63127023
247.0;94.85430908;-71.62234497;0.00725448;-0.64674276
248.0;122.98763275;-95.88918304;0.00951849;-0.66221815
249.0;175.62475586;-141.35290527;0.01375997;-0.67769581
250.0;309.82662964;-257.36923218;0.02458372;-0.69317502
251.0;1374.21899414;-1177.97607422;0.11047372;-0.70865732
252.0;-552.43499756;488.58706665;0.04501324;2.41744971
253.0;-227.76487732;207.81610107;0.01881867;2.40196061
254.0;-142.48937988;134.11317444;0.01194319;2.38646770
255.0;-103.11494446;100.11169434;0.00877189;2.37097120
256.0;-80.41552734;80.53218079;0.00694624;2.35546970
257.0;-65.63293457;67.79891968;0.00575946;2.33996296
258.0;-55.22861862;58.85114288;0.00492598;2.32445073
259.0;-47.49937439;52.21553040;0.00430834;2.30893326
260.0;-41.52403259;47.09540558;0.00383222;2.29340863
261.0;-36.76079178;43.02198792;0.00345388;2.27787685
262.0;-32.87017441;39.70165253;0.00314593;2.26233697
263.0;-29.62870598;36.94093323;0.00289032;2.24678993
264.0;-26.88296890;34.60717010;0.00267467;2.23123217
265.0;-24.52455330;32.60642624;0.00249023;2.21566486
266.0;-22.47432327;30.87018967;0.00233060;2.20008564
267.0;-20.67337608;29.34736252;0.00219103;2.18449402
268.0;-19.07676697;27.99892998;0.00206788;2.16888809
269.0;-17.64987755;26.79470444;0.00195834;2.15326858
270.0;-16.36519623;25.71090317;0.00186019;2.13762832
271.0;-15.20108414;24.72817802;0.00177166;2.12197423
272.0;-14.13976097;23.83119202;0.00169130;2.10629702
273.0;-13.16688538;23.00712013;0.00161794;2.09059620
274.0;-12.27050972;22.24530792;0.00155060;2.07486701
275.0;-11.44078827;21.53655434;0.00148845;2.05911183
276.0;-10.66927528;20.87324905;0.00143078;2.04332089
277.0;-9.94890213;20.24858856;0.00137700;2.02749038
278.0;-9.27357960;19.65655518;0.00132656;2.01161456
279.0;-8.63805389;19.09168434;0.00127899;1.99568677
280.0;-8.03780365;18.54896164;0.00123386;1.97970057
281.0;-7.46867323;18.02357101;0.00119078;1.96364057
282.0;-6.92713928;17.51081085;0.00114936;1.94749701
283.0;-6.40995741;17.00598145;0.00110925;1.93125248
284.0;-5.91402912;16.50395012;0.00107004;1.91488183
