FileName;SamplingFreq;SamplesQty;Replica;TimeTag;Time(ns)
./test/square_50Hz.txt;8192;8192;0;Time_0;12867506190738
./test/square_50Hz.txt;8192;8192;0;Time_1;12867506200237
./test/square_50Hz.txt;8192;8192;0;Time_2;12867508776803
./test/square_50Hz.txt;8192;8192;0;Time_3;12867508876544
./test/square_50Hz.txt;8192;8192;0;Time_4;12869606476642
./test/square_50Hz.txt;8192;8192;0;Time_5;12869606596778
./test/square_50Hz.txt;8192;8192;0;Time_6;12869610605545
./test/square_50Hz.txt;8192;8192;0;Time_7;12867508940244
./test/square_50Hz.txt;8192;8192;0;Time_8;12867508941711
./test/square_50Hz.txt;8192;8192;0;Delta Time_1->2;002576566
./test/square_50Hz.txt;8192;8192;0;Delta Time_0->3;002685806
./test/square_50Hz.txt;8192;8192;0;Delta Time_3->4;2097600098
./test/square_50Hz.txt;8192;8192;0;Delta Time_5->6;004008767
./test/square_50Hz.txt;8192;8192;0;Delta Time_7->10;2097534512
./test/square_50Hz.txt;8192;8192;0;Delta Time_8->9;000368091
./test/square_50Hz.txt;8192;8192;1;Time_0;12869610685170
./test/square_50Hz.txt;8192;8192;1;Time_1;12869610688453
./test/square_50Hz.txt;8192;8192;1;Time_2;12869611589751
./test/square_50Hz.txt;8192;8192;1;Time_3;12869611592615
./test/square_50Hz.txt;8192;8192;1;Time_4;12871689774603
./test/square_50Hz.txt;8192;8192;1;Time_5;12869606596778
./test/square_50Hz.txt;8192;8192;1;Time_6;12869610605545
./test/square_50Hz.txt;8192;8192;1;Time_7;12869611612452
./test/square_50Hz.txt;8192;8192;1;Time_8;12869611613429
./test/square_50Hz.txt;8192;8192;1;Delta Time_1->2;000901298
./test/square_50Hz.txt;8192;8192;1;Delta Time_0->3;000907445
./test/square_50Hz.txt;8192;8192;1;Delta Time_3->4;2078181988
./test/square_50Hz.txt;8192;8192;1;Delta Time_5->6;004008767
./test/square_50Hz.txt;8192;8192;1;Delta Time_7->10;2078160754
./test/square_50Hz.txt;8192;8192;1;Delta Time_8->9;000120625
./test/square_50Hz.txt;8192;8192;2;Time_0;12871689848012
./test/square_50Hz.txt;8192;8192;2;Time_1;12871689851784
./test/square_50Hz.txt;8192;8192;2;Time_2;12871690748333
./test/square_50Hz.txt;8192;8192;2;Time_3;12871690750707
./test/square_50Hz.txt;8192;8192;2;Time_4;12873776752541
./test/square_50Hz.txt;8192;8192;2;Time_5;12869606596778
./test/square_50Hz.txt;8192;8192;2;Time_6;12869610605545
./test/square_50Hz.txt;8192;8192;2;Time_7;12871690776271
./test/square_50Hz.txt;8192;8192;2;Time_8;12871690777668
./test/square_50Hz.txt;8192;8192;2;Delta Time_1->2;000896549
./test/square_50Hz.txt;8192;8192;2;Delta Time_0->3;000902695
./test/square_50Hz.txt;8192;8192;2;Delta Time_3->4;2086001834
./test/square_50Hz.txt;8192;8192;2;Delta Time_5->6;004008767
./test/square_50Hz.txt;8192;8192;2;Delta Time_7->10;2085974803
./test/square_50Hz.txt;8192;8192;2;Delta Time_8->9;000126422
./test/square_50Hz.txt;8192;8192;3;Time_0;12873776817568
./test/square_50Hz.txt;8192;8192;3;Time_1;12873776821340
./test/square_50Hz.txt;8192;8192;3;Time_2;12873777710904
./test/square_50Hz.txt;8192;8192;3;Time_3;12873777713767
./test/square_50Hz.txt;8192;8192;3;Time_4;12875865120330
./test/square_50Hz.txt;8192;8192;3;Time_5;12869606596778
./test/square_50Hz.txt;8192;8192;3;Time_6;12869610605545
./test/square_50Hz.txt;8192;8192;3;Time_7;12873777732486
./test/square_50Hz.txt;8192;8192;3;Time_8;12873777733883
./test/square_50Hz.txt;8192;8192;3;Delta Time_1->2;000889564
./test/square_50Hz.txt;8192;8192;3;Delta Time_0->3;000896199
./test/square_50Hz.txt;8192;8192;3;Delta Time_3->4;2087406563
./test/square_50Hz.txt;8192;8192;3;Delta Time_5->6;004008767
./test/square_50Hz.txt;8192;8192;3;Delta Time_7->10;2087386447
./test/square_50Hz.txt;8192;8192;3;Delta Time_8->9;000120206
./test/square_50Hz.txt;8192;8192;4;Time_0;12875865192691
./test/square_50Hz.txt;8192;8192;4;Time_1;12875865195974
./test/square_50Hz.txt;8192;8192;4;Time_2;12875866115362
./test/square_50Hz.txt;8192;8192;4;Time_3;12875866118156
./test/square_50Hz.txt;8192;8192;4;Time_4;12877957640886
./test/square_50Hz.txt;8192;8192;4;Time_5;12869606596778
./test/square_50Hz.txt;8192;8192;4;Time_6;12869610605545
./test/square_50Hz.txt;8192;8192;4;Time_7;12875866131497
./test/square_50Hz.txt;8192;8192;4;Time_8;12875866132963
./test/square_50Hz.txt;8192;8192;4;Delta Time_1->2;000919388
./test/square_50Hz.txt;8192;8192;4;Delta Time_0->3;000925465
